"","y","y.binary","y.time.to.event","status","y.0","y.1","y.binary.0","y.binary.1","y.time.to.event.0","y.time.to.event.1","status.0","status.1","treatment","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","sigpo"
"1",0.705110658849184,0,0.304086543522215,0,0.705110658849184,1.1777416018559,0,1,0.304086543522215,0.304086543522215,0,0,0,2.24527266963572,1.23044207571233,1.84179924311888,-0.450540438593261,-0.955482107274531,0.975331906998983,1.6541189380642,-0.353012149934786,1.21696247979363,-1.49560855734666,0
"2",-0.626868755088675,0,0.0483099944041302,0,-0.626868755088675,-0.293245914262542,0,0,0.0483099944041302,0.0483099944041302,0,0,0,1.4259811942065,1.23544294136513,-0.475642364740654,0.351159337699957,-1.2840522812253,2.26768109522182,-1.80241346963104,-1.44728858802703,-0.584294169628494,0.541147807825035,0
"3",-0.323029666037114,0,0.723952377251254,1,-0.323029666037114,-0.640862120456531,0,0,0.723952377251254,0.526838030356898,1,1,0,0.0777112734648671,-1.23242390464397,1.31594172823825,0.640554772926122,3.56369841516637,1.15827866039729,-0.618895506434586,-2.14439814564769,2.53538007396454,-0.466664681794715,1
"4",0.359649135154928,0,1.43282659787287,1,0.359649135154928,0.0321809314151156,0,0,1.43282659787287,1.03270433705984,1,1,0,-1.30970018553955,0.0985426416778369,-1.40761389601278,-2.04707090394338,-2.10782900815322,-3.11857071971098,-0.688515471376098,-1.15259005440345,-0.692379068590079,1.41807760898356,1
"5",-0.935663366930744,0,0.392325523411571,1,-0.935663366930744,-1.14924530972083,0,0,0.392325523411571,0.31687582226503,1,1,0,-1.71918952429645,1.17516225139862,1.442306398032,-2.87032879670272,0.0492301154896578,0.216095697729667,-0.817412147281199,0.683166076037039,-1.31377288076189,0.685548336903937,1
"6",-1.71798877273063,0,0.179426653038543,1,-1.00270296585366,-1.71798877273063,0,0,0.36688641826179,0.179426653038543,1,1,1,-0.815850610455395,-2.66708985531357,0.193961766381672,0.985439923853404,1.87349400187823,0.563031566646707,0.909211624971502,1.1491251193473,1.74081853108025,-0.473310831553726,0
"7",-0.0946130920738453,0,0.347015508005078,0,-0.0946130920738453,0.155860090029483,0,0,0.347015508005078,0.347015508005078,0,0,0,2.5333878990801,-0.359043187239712,0.995492680091343,-0.619091685375843,-1.64665311458189,-1.53135834336231,-0.433751402194461,-1.8998803722933,1.61149267838373,-0.589092551062804,1
"8",1.96767194264453,1,0.545789306842949,0,1.96767194264453,0.957531281883552,1,1,0.545789306842949,0.545789306842949,0,0,0,-2.3058342933812,-2.90432591712487,-2.20917103701867,1.15739344015023,-1.42006551186894,0.520095086217606,0.158759997046287,1.44561183663246,-1.5157520163926,-0.446391113442899,0
"9",-1.07435039018375,0,0.0222611824821826,0,-1.07435039018375,-1.50764190219621,0,0,0.0222611824821826,0.0222611824821826,0,0,0,0.841637272053653,-2.67269340362463,-0.807160978468972,3.25286818655345,-2.70361950479497,0.858063066211633,-1.5560948321141,-0.946710640130445,-0.650882129414139,-0.116257222570484,1
"10",0.149509026410048,0,0.0139117705764324,0,0.149509026410048,0.373490055037207,0,0,0.0139117705764324,0.0139117705764324,0,0,0,2.41952446182753,-0.400367192085852,-1.62315487513478,0.77153126485548,0.751448574743085,0.967976701662322,-1.33470290634475,-0.128997957380383,0.869841338694447,0.672818040550548,1
"11",1.47926510996204,1,0.550237155340548,0,1.47926510996204,0.938739388440141,1,1,0.550237155340548,0.550237155340548,0,0,0,-1.01879402181527,-1.44042556555844,-0.68110939538737,-1.58760529968271,-2.65728419672185,-1.84659585225383,-0.0638667637891914,-2.48423481485787,1.0786158439748,-0.366197153028786,0
"12",-1.44951813595621,0,0.00977806783147584,0,-1.10229018416266,-1.44951813595621,0,0,0.00977806783147584,0.00977806783147584,0,0,1,-0.36905384882245,-0.957853619247318,0.0213025300368876,-1.61509690597079,-1.49725673725337,0.346533868231301,-1.66434693312228,-0.342747429301444,1.29839478195698,1.50328868279786,1
"13",-1.20013075512554,0,0.0484118208976607,0,-1.20013075512554,-1.75752410742322,0,0,0.0484118208976607,0.0484118208976607,0,0,0,-2.67552030813944,0.117492427332258,1.56028888450377,1.26949287838974,0.7930389180134,0.335050463426021,1.1727547175672,-0.834255020946821,0.676439132372359,0.355303885759179,1
"14",-0.791189651062996,0,0.453305199368279,1,-0.452152976748097,-0.791189651062996,0,0,0.636256829779129,0.453305199368279,1,1,1,1.18522950526996,-2.46415358080139,2.07025256388931,2.4801419858353,1.64992045251501,2.30725605435045,0.554301128996905,0.480454837041608,2.6713129604272,2.76942250886673,1
"15",-3.10069841317309,0,0.045017750421683,1,-2.8227968441321,-3.10069841317309,0,0,0.0594394670895344,0.045017750421683,1,1,1,-0.11279966315264,-0.808003257055329,-1.08195335278792,-2.47875205955326,0.649096576362693,-0.660041831924905,0.641619686528244,-0.174687159017242,-3.07967496572572,-0.755702978598532,1
"16",-0.96116384063807,0,0.382447518892813,1,-0.96116384063807,-1.15364640045427,0,0,0.382447518892813,0.315484287401727,1,1,0,-0.0461826488416426,-0.374247300172193,-0.470680817825884,0.484922742921089,0.390300934752789,-2.22421464923094,0.497874211651674,1.15391999641417,0.71546725567519,-0.0618994646249351,1
"17",-1.44657894208338,0,0.235374140864328,1,-1.44657894208338,-2.01639060316371,0,0,0.235374140864328,0.133135136437486,1,1,0,-1.98980019192956,-0.640972457509063,-0.99930247253027,-1.36484688357813,-0.61297290104211,0.519923580389143,1.17632411982667,0.643331111185101,1.64777199879841,0.200726517366867,0
"18",-0.919764671079795,0,0.300341295404899,0,-0.08708357157938,-0.919764671079795,0,0,0.300341295404899,0.300341295404899,0,0,1,-4.18243285268427,0.0118066843147924,-1.58548811375726,-0.220392038665541,0.391647541406915,1.53492597498101,-1.16483534732099,2.35704727373517,-2.26576411580227,-3.20017482536589,1
"19",-0.903155082388811,0,0.0182883338215273,0,-0.278400627928225,-0.903155082388811,0,0,0.0182883338215273,0.0182883338215273,0,0,1,-1.39979678635463,-1.55282329515889,-0.214839331253335,-0.314757984890001,-1.14746218766808,-1.78449584835662,-0.583302324782632,1.30135132306346,-0.307770872642291,-0.822452429393751,0
"20",-0.222581837584496,0,0.800449497216331,1,-0.222581837584496,0.335230676943165,0,0,0.800449497216331,1.28441747134087,1,0,0,1.30811122356644,2.66658561510875,-1.26219160783674,-0.763244527576292,0.965968641153065,-1.93371050088339,-1.89567234862936,0.596372478072389,-0.16682013456151,-1.31743497639239,0
"21",-0.464724397849878,0,0.628308244432876,1,-0.20208140884719,-0.464724397849878,0,0,0.817028411893643,0.628308244432876,1,1,1,-0.356676569629643,-0.474743658139479,0.203876904721415,-0.267251540065476,-2.56675845718729,0.486752564485676,-1.31171793291084,-0.539271543274455,-1.04520840926397,-0.43195563720296,1
"22",-0.484741025677647,0,0.615856667177072,1,-0.371961035849675,-0.484741025677647,0,0,0.689381103149852,0.615856667177072,1,1,1,1.57793229041859,-1.5314753940013,-1.84442140717916,-1.85450045540094,-2.21560125033411,-0.863003274161226,0.416607026595524,0.364947729278444,-0.906375272984836,1.68407483954761,1
"23",0.337501041405788,0,1.40144106786005,1,0.261333464110725,0.337501041405788,0,0,1.29866064995605,1.40144106786005,1,1,1,1.05462516870649,0.0986609501435312,0.241088355888908,-1.78024637115494,-0.447040922528194,1.4241028295452,1.66647552609356,-1.70081831798288,-1.46580231783789,0.955781781344142,1
"24",1.82248800909522,1,0.0526610270080787,0,1.82248800909522,2.18212078610243,1,1,0.0526610270080787,0.0526610270080787,0,0,0,-0.152467517743464,2.96625433189925,2.04824218806311,-0.159795449805001,0.826860257378367,0.0602224552284644,1.79590630563267,2.31052771273298,1.86683579534456,2.71614609646231,1
"25",-0.273190353750115,0,0.203751923446391,0,-0.273190353750115,-0.526087079299018,0,0,0.203751923446391,0.203751923446391,0,0,0,-0.417548476858039,-0.356779461423424,-1.1715053554204,-1.82141258641691,2.41385415703714,-1.72722416920545,-0.96498591367877,-1.18650969281068,0.573456481872163,0.12816608073809,1
